stop_id,stop_code,name,name_he,lat,lng,n_lines,n_allday_lines
370,39285,Chaim Weizmann/Moshe Ichilov,חיים וייצמן/משה איכילוב,32.339039,34.859959,14,4
26502,13527,Commercial Center/Derech Eliyahu Nawi,מרכז קניות/דרך אליהו נאוי,31.245996,34.813434,14,4
4195,54220,Dado Center/Harod,מרכז דדו/חרוד,32.692881,35.317015,14,4
16277,32348,David Wolfson/Lipa Vinitzki,דוד וולפסון/ליפה ויניצקי,32.087244,34.891554,14,4
16418,32494,Frankfurter/Trumpeldor,פרנקפורטר/טרומפלדור,32.085354,34.879155,14,4
11824,9895,Giv'at Mordehai Junction/Beyth,צומת גבעת מרדכי/בייט,31.767092,35.193225,14,4
9740,2040,Golomb/Bolivia,גולומב/בוליביה,31.757533,35.181578,14,4
10954,5309,HaDekel Blvd/HaRakefet,שד.הדקל/הרקפת,31.741080,34.981667,14,4
44467,20658,HaYarkon/Allenby,הירקון/אלנבי,32.073731,34.766306,14,4
12406,10510,Herzl/Ofakim City Hall,הרצל/עיריית אופקים,31.315373,34.621360,14,4
41810,31815,Herzog/Alterman,חיים הרצוג/נתן אלתרמן,32.081286,34.980857,14,4
20319,53179,Ibrahim Nimr Hussein/Talat Al-Hara,איברהים נמר חוסיין/טלעת אלהרה,32.806556,35.171067,14,4
19555,52357,Kamal Jumblatt/Jabur Yusef Jabur,כמאל ג'ונבלאט/ג'בור יוסף ג'בור,32.809512,35.166710,14,4
7510,60227,Kesem Center/Avne Nezer,מרכז קסם/אבני נזר,31.930259,35.039163,14,4
25084,38121,Kiryat Ono Mall,קניון קרית אונו/דרך לוי אשכול,32.053996,34.864369,14,4
25078,38115,Levi Eshkol Road/Haruge Malkhut Bavel,דרך לוי אשכול/הרוגי מלכות בבל,32.057125,34.864540,14,4
25136,38173,Levi Eshkol/Hayain,לוי אשכול/היין,31.972967,34.775657,14,4
2047,41164,Shabtai Levi/Rishpon,שבתאי לוי/רשפון,32.814497,34.993351,14,4
19546,52348,Tawfik Zayyad/150,תאופיק זיאד/150,32.800572,35.178709,14,4
19551,52353,Tawfik Zayyad/HaZayit,תאופיק זיאד/הזית,32.800122,35.179348,14,4
367,39282,Weizmann/Shapira Moshe,ויצמן\שפירא משה,32.334382,34.859411,14,4
369,39284,Weizmann/Sharett,וייצמן/שרת,32.337702,34.859784,14,4
48478,36507,Weizmann/Sheshet HaYamim,וייצמן/ששת הימים,32.331936,34.859145,14,4
16182,32246,Wolfson/En Ganim,וולפסון /עין גנים,32.087887,34.893069,14,4
44249,35491,Yitzhak Rabin Road/Yitzhak Wittenberg,דרך יצחק רבין/יצחק ויטנברג,32.080482,34.860509,14,4
7386,60094,מעזריטש/חב''ד,מעזריטש/חב''ד,31.700306,35.111048,14,4
14059,26558,Abarbanel/Tsvi Herling,אברבנאל/צבי הרלינג,32.095824,34.837928,14,3
25275,38312,Agricultural Farm/Kaplan,חווה חקלאית/קפלן,32.083908,34.867936,14,3
11069,5431,Ben Ish Hay Z,בן איש חי ז,31.743400,34.999541,14,3
12944,21235,Broshim Campus/Shalom Rosenfeld,קמפוס ברושים/שלום רוזנפלד,32.106417,34.802540,14,3
2027,41144,Carmelit Station/HaNevi'im,תחנת כרמלית/הנביאים,32.812434,34.995015,14,3
9492,1412,Commercial Center/HaHagana,מרכז מסחרי/ההגנה,31.802717,35.238147,14,3
1424,40494,Derech LaMerhav/HaMaaleh,דרך למרחב/המעלה,32.473744,34.970158,14,3
25138,38175,Dori Camp,מחנה דורי,32.036176,34.846012,14,3
5312,57119,Elhadif/Hoofien,אלחדיף/הופיין,32.790757,35.538987,14,3
8642,109,Ezrat Torah/Doresh Tov,עזרת תורה/דורש טוב,31.796818,35.212936,14,3
48360,1648,HaHaganah/Lohamei HaGetaot,ההגנה/לוחמי הגטאות,31.801604,35.238427,14,3
13295,22986,HaRakevet/Salomon,הרכבת/סלומון,32.062567,34.780103,14,3
29461,20303,HaRishonim Junction,צומת הראשונים,32.138581,34.835513,14,3
26427,13426,HaTayasim Road/HaNevi'im Road,דרך הטייסים/דרך הנביאים,31.305839,34.622330,14,3
18146,50778,Haharoshet/Hamelaha,החרושת/המלאכה,32.921852,35.310545,14,3
13072,21423,Haim Levanon/Reading,חיים לבנון/רדינג,32.103428,34.795796,14,3
29436,20227,Hemshechiut Intersection,צומת המשכיות,32.141483,34.836776,14,3
2025,41142,Hertsliya/HaNevi'im,הרצליה/הנביאים,32.811988,34.993619,14,3
2437,41568,Hertsliya/HaTsiyonut,הרצליה/הציונות,32.814008,34.992200,14,3
7214,59920,Hilwani Park,פארק חלואני,32.969899,35.508689,14,3
23288,35367,Jabotinsky – Commercial Center,ז'בוטינסקי/מרכז מסחרי,32.091469,34.966915,14,3
25277,38314,Kaplan/Degel Re'uven,קפלן/דגל ראובן,32.081925,34.867615,14,3
7391,60099,Kdushat Levi A,קדושת לוי א,31.704757,35.114093,14,3
7390,60098,Kdushat Levi B,קדושת לוי ב,31.703874,35.112481,14,3
25546,11008,Kibbutz Galuyot/Yitshak HaNassi,קיבוץ גלויות/יצחק הנשיא,31.802322,34.650853,14,3
16345,32418,Kiriyat Alon Quarter/Yerushalayim,שכונת קריית אלון/ירושלים,32.090362,34.901807,14,3
2558,41689,Moriya/Kiryat Sefer,מוריה/קרית ספר,32.791033,34.986574,14,3
1872,40989,Moriya/Ma'abarot,מוריה/מעברות,32.792719,34.986281,14,3
1873,40990,Moriya/Spektor,מוריה/ספקטור,32.794261,34.985432,14,3
379,39294,Nahum Sokolow/Pierre Gilbert,נחום סוקולוב/פייר ז'ילבר,32.341611,34.865289,14,3
7525,60248,Netivot HaMishpat/Merome Sade,נתיבות המשפט/מרומי שדה,31.930243,35.045065,14,3
7621,60354,Or HaHayim B,אור החיים ב,31.933121,35.042580,14,3
7505,60222,Or HaHayim G,אור החיים ג,31.931998,35.041735,14,3
7507,60224,Or HaHayim Z,אור החיים ז,31.931261,35.040903,14,3
7652,60387,Or HaHayim/Hefets Hayim,אור החיים/חפץ חיים,31.933402,35.044750,14,3
33906,38598,Primary Education Center A,קרית חינוך יסודי א,32.050571,34.962252,14,3
5436,57244,Shaked/Rotem,שקד/רותם,32.785816,35.523248,14,3
5726,58133,Shaked/Rotem,שקד/רותם,32.785581,35.523560,14,3
5727,58134,Shaked/Tamar,שקד/תמר,32.788237,35.518923,14,3
8740,210,Shmu'el HaNavi/Tidhar,שמואל הנביא/תדהר,31.793299,35.222176,14,3
8741,211,Shmu'el HaNavi/Yakim,שמואל הנביא/יקים,31.791394,35.224160,14,3
10497,3357,Shmuel Meir/Hevron Road,שמואל מאיר/דרך חברון,31.738016,35.212439,14,3
7490,60198,Viznitz Synagogue/Kdushat Levi,בית כנסת ויז'ניץ/קדושת לוי,31.705541,35.115822,14,3
11826,9897,Yefe Nof/Ha'Arazim,יפה נוף/הארזים,31.777996,35.183639,14,3
10114,2804,Yekutiel Adam/Tamir,יקותיאל אדם/תמיר,31.818957,35.237595,14,3
51459,20886,בן גוריון/ביל''ו,בן גוריון/ביל''ו,32.154918,34.842226,14,3
10703,3850,ההגנה/אצ''ל,ההגנה/אצ''ל,31.803953,35.236591,14,3
24413,37045,התע''ש/גלגלי הפלדה,התע''ש/גלגלי הפלדה,32.173985,34.926152,14,3
5725,58132,מעלה קק''ל/שקד,מעלה קק''ל/שקד,32.784690,35.525768,14,3
16610,32692,נחל רבה/חט''ב גוונים,נחל רבה/חט''ב גוונים,32.098018,34.963342,14,3
7642,60377,נתיבות המשפט/חת''ם סופר,נתיבות המשפט/חת''ם סופר,31.933565,35.047345,14,3
15507,31173,רשב''י/רבן יוחנן בן זכאי,רשב''י/רבן יוחנן בן זכאי,32.048775,34.961925,14,3
5435,57243,שקד/מעלה קק''ל,שקד/מעלה קק''ל,32.784846,35.525628,14,3
15808,31599,Amal/Shlomo Micha'elis,עמל/שלמה מיכאליס,32.094774,34.854413,14,2
14121,26666,Arena Mall,קניון ארנה,32.163146,34.797289,14,2
29441,20244,Ben Gurion/Bar Kokhba,בן גוריון/בר כוכבא,32.157675,34.842535,14,2
6003,58415,Blat Ad-Damoun,בלאט א דאמון,32.857047,35.197965,14,2
2540,41671,Carmelit Station/HaKarmel Center,תחנת כרמלית/מרכז הכרמל,32.804567,34.987833,14,2
29472,20328,Commercial Center/Sokolov,מרכז מסחרי/סוקולוב,32.146794,34.839096,14,2
29087,19601,Dakar/Halilan,דקר/חלילן,29.555479,34.934842,14,2
430,39350,Dganya Road/Benny W. Reich,דרך דגניה/בני וו.רייך,32.295836,34.873232,14,2
34633,63412,Efron Road/HaShomron,דרך עפרון/השומרון,32.103739,35.172848,14,2
24248,36609,Geula/Y.L. Peretz,גאולה/י.ל. פרץ,32.193839,34.855996,14,2
4504,55042,Guest House,בית הארחה,32.497095,35.504924,14,2
4656,55236,Guest House Terminal,מסעף בית הארחה,32.495045,35.504306,14,2
34490,63262,Ha'Atsma'ut/Efron Road,העצמאות/דרך עפרון,32.104914,35.174806,14,2
4980,55661,HaHistadrut/Moreno,ההסתדרות/מורנו,32.614422,35.292815,14,2
26117,13102,HaMeyasdim,המייסדים,31.784246,34.650909,14,2
12669,10774,HaNevatim/Bne Israel,הנבטים/בני ישראל,29.549826,34.931198,14,2
12670,10775,HaNevatim/HaMaccabim,הנבטים/המכבים,29.548849,34.933766,14,2
41807,31822,HaRav Shalom Shabazi/Chaim Weizmann,הרב שלום שבזי/חיים וייצמן,32.085046,34.960936,14,2
29465,20307,HaRishonim Junction,צומת הראשונים,32.137548,34.834690,14,2
50821,14147,HaShahar Terminal/HaRav Ovadya Yosef,מסוף השחר/הרב עובדיה יוסף,31.065248,35.053555,14,2
6889,59591,HaTse'elim/Ha'Arava,הצאלים/הערבה,32.645148,35.089883,14,2
25541,11003,Haim Moshe Shapira/HaHovlim,חיים משה שפירא/החובלים,31.800836,34.641915,14,2
18418,51082,Harod/Ariel Sharon Road,חרוד/דרך אריאל שרון,32.693397,35.313412,14,2
34273,6138,ICC Jerusalem/HaNassi HaShishi,בנייני האומה/הנשיא השישי,31.785134,35.204230,14,2
16204,32268,Jabotinsky/HaMorim,ז'בוטינסקי/המורים,32.090035,34.879414,14,2
6002,58414,Khalet El-Saba,ח'לית אלסעבה,32.860096,35.193902,14,2
9533,1494,Kiriyat Yovel/Shmaryahu Levin,קרית יובל/שמריהו לוין,31.768465,35.178701,14,2
6,38836,Lod Central Bus Station/Alight,ת. מרכזית לוד/הורדה,31.956392,34.898098,14,2
16595,32677,Mantsura/HaMerets,מנצורה/המרץ,32.104442,34.941775,14,2
23054,35034,Moshe Dayan/Emek Bet She'an,משה דיין/עמק בית שאן,31.909532,35.004497,14,2
17995,50592,Nesi'e Israel/Ort Braude,נשיאי ישראל/אורט בראודה,32.910615,35.280822,14,2
49545,56876,Ort Alon/Hativa Tesha,אורט אלון/חטיבה תשע,32.619110,35.289310,14,2
1877,40994,Pica/Har'el,פיקא/הראל,32.787918,34.991564,14,2
23429,35550,Raban Yohanan Ben Zakay/Shmaya,רבן יוחנן בן זכאי/שמעיה,32.051307,34.948865,14,2
5285,57075,Rabbi Meir Grave,קבר רבי מאיר,32.767482,35.550315,14,2
34648,63427,Rehabilitation Center/Efron Road,מרכז שיקום/דרך עפרון,32.102683,35.170235,14,2
35286,31853,Rishonim Mall/Nim Avenue,קניון ראשונים/שדרות נים,31.949172,34.805243,14,2
35287,31854,Rishonim Mall/Nim Avenue,קניון ראשונים/שדרות נים,31.949262,34.804653,14,2
11073,5435,Road 3855/Rabbi Yosef Caro,כביש 3855/רבי יוסף קארו,31.746194,35.002247,14,2
36771,6211,Road 3855/Yigal Allon Boulevard,כביש 3855/שדרות יגאל אלון,31.752618,35.000727,14,2
15884,31745,Shaariya Interchange Southward,מחלף שעריה לדרום,32.067920,34.903209,14,2
27338,14983,Shapira/HaHistadrut,שפירא/ההסתדרות,31.653084,34.554821,14,2
16593,32675,Shlomo Mantsura/Rabbi Akiva,שלום מנצורה/רבי עקיבא,32.102019,34.941200,14,2
8745,215,Shmu'el HaNavi/Tidhar,שמואל הנביא/תדהר,31.792975,35.222797,14,2
8744,214,Shmu'el HaNavi/Yakim,שמואל הנביא/יקים,31.791505,35.224204,14,2
34776,63557,Suvat HaTe'ena,סובת התאנה,31.651626,35.150503,14,2
20571,53431,Tse'elim/Rabin,צאלים/רבין,32.643504,35.090692,14,2
11003,5360,Yehuda Ben Ze'ev Blvd/Sfat Emet,שד.יהודה בן זאב/שפת אמת,31.742873,34.995249,14,2
29090,19604,Zaharon/Enat Center,זהרון/מרכז עינת,29.557081,34.934828,14,2
19291,52074,al-Saba/Almlk Soliman,אלסעבה/אלמלכ סולימאן,32.859234,35.195828,14,2
15643,31377,ביה''ח תל השומר/מיון,ביה''ח תל השומר/מיון,32.045836,34.841248,14,2
9443,1223,המ''ג/ראשון לציון,המ''ג/ראשון לציון,31.792372,35.199926,14,2
21178,54042,מתנ''ס הר יונה/יקינטון,מתנ''ס הר יונה/יקינטון,32.724516,35.335938,14,2
16608,32690,נחל רבה/חט''ב גוונים,נחל רבה/חט''ב גוונים,32.098953,34.963262,14,2
49848,61494,שדרות בית שמאי/רש''י,שדרות בית שמאי/רש''י,31.929884,35.046063,14,2
22071,34026,Aba Hilel Silver/Ha'Amelim,אבא הלל סילבר/העמלים,31.962943,34.899420,14,1
2056,41173,Abba Hushi/Einstein B,אבא חושי/איינשטיין ב,32.776655,34.999676,14,1
3074,42207,Abba Hushi/Hannah Rovina,אבא חושי/חנה רובינא,32.773837,35.004060,14,1
2057,41174,Abba Hushi/Tahon,אבא חושי/טהון,32.772079,35.006123,14,1
1852,40969,Abba Hushi/Watson,אבא חושי/ווטסון,32.778399,34.994119,14,1
3403,42537,Akko Haifa Road/Yerushalayim,דרך עכו חיפה/ירושלים,32.857211,35.094177,14,1
4028,46033,Aliza Yensen/Haim Hazaz,עליזה יאנסן/חיים הזז,32.512481,34.916529,14,1
12082,10186,Ariel Sharon/HaZayit,אריאל שרון/הזית,31.061494,35.026710,14,1
14280,26894,Ben Gurion/HaRav Kook,בן גוריון / הרב קוק,32.160007,34.842374,14,1
25807,11271,Bne Brit/Yehuda Halevi,בני ברית/יהודה הלוי,31.794133,34.651645,14,1
50903,2054,Eliyahu HaNavi/Haggay HaNavi,אליהו הנביא/חגי הנביא,31.700419,34.980413,14,1
49431,1746,Eliyahu HaNavi/Yehezkel HaNavi,אליהו הנביא/יחזקאל הנביא,31.701339,34.986502,14,1
5270,57060,Ganim Beach,חוף גנים,32.774498,35.545926,14,1
3882,43020,HaGalil/HaBerekha,הגליל/הבריכה,32.789391,35.018829,14,1
17229,47133,HaNadiv Road/HaNoter,דרך הנדיב/הנוטר,32.475351,34.976646,14,1
29293,19807,HaRav Haim Pinto/Yehuda HaLevi,הרב חיים פינטו/יהודה לוי,31.075820,35.039662,14,1
1179,40192,HaRimon/David HaMelekh Blvd,הרימון/שדרות דוד המלך,32.497594,34.922018,14,1
20426,53286,HaTse'elim/Dekel,הצאלים/דקל,32.647795,35.091762,14,1
20588,53448,HaTse'elim/HaOranim,הצאלים/האורנים,32.652049,35.099522,14,1
20427,53287,HaTse'elim/HaYakinton,הצאלים/היקינטון,32.649916,35.095370,14,1
20572,53432,HaTse'elim/Yitshak Rabin Boulevard,הצאלים/שדרות יצחק רבין,32.643927,35.090468,14,1
24696,37545,HaYarkonim/Yona,הירקונים/יונה,32.098181,34.896471,14,1
3918,43056,Haifa Road/Zevulun,דרך חיפה/זבולון,32.802597,35.075884,14,1
5271,57061,Hame Tiberias,חמי טבריה,32.768663,35.548481,14,1
22284,34255,Hasharon Prison/Hadarim Interchange,בית סוהר השרון/מחלף הדרים,32.235422,34.885989,14,1
662,39589,Herzog/Ovadia MiBartenura,הרצוג/עובדיה מברטנורא,32.342204,34.859563,14,1
36031,47831,Industrial Zone,אזור תעשייה,32.402200,35.048821,14,1
22092,34047,Israel Aerospace Industries Junction,צומת תעשייה אווירית,32.005385,34.906860,14,1
2132,41249,Kupat Holim/Ge'ula,קופת חולים/גאולה,32.803820,34.998943,14,1
17990,50587,Levi Eshkol/HaRav Kook,לוי אשכול/הרב קוק,33.015226,35.280077,14,1
29504,20378,Maskit/Yohanan HaSandlar,משכית/יוחנן הסנדלר,32.163837,34.810808,14,1
25973,12235,Menachem Begin Boulevard/Ibn Ezra,שדרות מנחם בגין/אבן עזרא,31.674694,34.589970,14,1
26828,14278,Mo'av/HaGil'ad,מואב/הגלעד,31.262298,35.217772,14,1
16003,32022,Nahshonim Junction,צומת נחשונים,32.069239,34.944847,14,1
48886,43716,Nesher Stadium,אצטדיון נשר,32.765747,35.052687,14,1
36079,47879,Pais Center for Sciences/Al-Quds,מרכז פיס למדע/אלקודס,32.407534,35.047888,14,1
14825,30345,Pardesi'ya Junction,צומת פרדסיה,32.305138,34.900931,14,1
22173,34138,Pool/Emek Dotan,בריכה/עמק דותן,31.899377,35.017810,14,1
8752,224,Road 60/HaRozmarin,כביש 60/הרוזמרין,31.731185,35.202031,14,1
15993,32011,Rosh HaAyin South Junction to the South,מחלף ראש העין דרום לדרום,32.082903,34.950875,14,1
5322,57129,Sapir Blvd/Hartsit,שד. ספיר/חרצית,32.784788,35.519790,14,1
5323,57130,Sapir Blvd/Rakefet,שד. ספיר/רקפת,32.781786,35.521698,14,1
28598,17900,Sderot Rail Station/Begin,ת. רכבת שדרות/בגין,31.516631,34.586763,14,1
15360,31019,Shlomo HaMelekh/Einstein,שלמה המלך/איינשטיין,31.948498,34.887108,14,1
3735,42870,Simha Golan/Hanita,שמחה גולן/חניתה,32.786860,35.016233,14,1
1403,40458,Talme El'azar Junction,צומת תלמי אלעזר,32.449809,34.963141,14,1
20377,53237,Tse'elim/HaArava,צאלים\הערבה,32.651108,35.097385,14,1
2149,41266,Yad LaBanim/Pe'er,יד לבנים/פאר,32.795620,35.016764,14,1
3487,42622,Yad LaBanim/Razi'el,יד לבנים/רזיאל,32.797715,35.014686,14,1
6387,59062,Yeshiva/HaGvura Road,ישיבה/דרך הגבורה,32.783340,35.531220,14,1
11030,5391,Yigal Allon Blvd/Haheresh,שד.יגאל אלון/החרש,31.756224,34.987672,14,1
43810,1340,Yish'ayahu Hanavi/Yona Ben Amitay,ישעיהו הנביא/יונה בן אמיתי,31.701463,34.990663,14,1
3913,43051,Zevulun/Moshe Sharett,זבולון/משה שרת,32.803593,35.091442,14,1
3912,43050,Zevulun/Shivat Zion,זבולון/שיבת ציון,32.803975,35.094417,14,1
13987,26418,אבן גבירול/רמב''ם,אבן גבירול/רמב''ם,32.090491,34.830461,14,1
12736,10842,בי''ס טללים/הקנאים,בי''ס טללים/הקנאים,31.258319,35.204943,14,1
2374,41504,דרך עכו חיפה/רפא''ל,דרך עכו חיפה/רפא''ל,32.866236,35.095565,14,1
6620,59321,הרצל/זלמן שז''ר,הרצל/זלמן שז''ר,33.017169,35.282315,14,1
51430,14333,מחלף קריית המודיעין/כביש 60 ,מחלף קריית המודיעין/כביש 60 ,31.287038,34.871137,14,1
27463,15142,ש''י עגנון/ההסתדרות,ש''י עגנון/ההסתדרות,31.657807,34.558719,14,1
13582,25608,Disengoff Center/Ben Zion Boulevard,דיזנגוף סנטר/שדרות בן ציון,32.073756,34.775586,13,11
13033,21366,Dizengoff Square/Dizengoff,כיכר דיזנגוף/דיזנגוף,32.078936,34.773907,13,11
24020,36230,Yerushalayim Blvd/Simcha Holzberg,שד' ירושלים/שמחה הולצברג,32.029896,34.750499,13,11
24021,36231,Yerushalayim Blvd/Simcha Holzberg,שד' ירושלים/שמחה הולצברג,32.030120,34.750290,13,11
23994,36203,ת.רק''ל בלפור,ת.רק''ל בלפור,32.017508,34.745392,13,10
13082,21437,Bar Lev Road/Sheshet HaYamim Blvd,דרך בר לב/שד' ששת הימים,32.045205,34.808983,13,9
24145,36381,HaHistadrut/Hankin,ההסתדרות/חנקין,32.017237,34.777356,13,9
